vuelo_id,fecha,airline_iata,airline_name,origen_iata,destino_iata,flight_status,retraso_salida_min,retraso_llegada_min,tiene_retraso,severidad_retraso,condicion_clima,grupo_clima,impacto_clima,condiciones_adversas,dia_semana,mes,anio
VL32245,2026-06-21,AA,American Airlines,GRU,BOG,completado,37,31,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32246,2026-06-21,IB,Iberia,CTG,BOG,demorado,62,42,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32247,2026-06-21,IB,Iberia,BOG,GRU,completado,31,29,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32248,2026-06-21,CM,Copa Airlines,CLO,MIA,demorado,72,75,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32249,2026-06-21,CM,Copa Airlines,BOG,CLO,completado,44,39,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32250,2026-06-21,DL,Delta Air Lines,GRU,BOG,demorado,81,93,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32251,2026-06-21,AV,Avianca,BOG,MEX,en_vuelo,42,35,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32252,2026-06-21,AC,Air Canada,GRU,BOG,demorado,87,85,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32253,2026-06-21,AV,Avianca,CTG,BOG,demorado,70,53,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32254,2026-06-21,DL,Delta Air Lines,LIM,BOG,demorado,63,58,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32255,2026-06-21,DL,Delta Air Lines,CTG,MDE,demorado,50,30,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32256,2026-06-21,B6,JetBlue Airways,CLO,BOG,demorado,53,51,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32257,2026-06-21,DL,Delta Air Lines,LIM,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32258,2026-06-21,DL,Delta Air Lines,BAQ,BOG,demorado,71,57,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32259,2026-06-21,IB,Iberia,JFK,BOG,demorado,53,47,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32260,2026-06-21,CM,Copa Airlines,EZE,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32261,2026-06-21,DL,Delta Air Lines,JFK,BOG,demorado,49,42,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32262,2026-06-21,LA,Latam Airlines,BOG,CLO,demorado,48,49,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32263,2026-06-21,CM,Copa Airlines,MIA,BOG,completado,39,25,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32264,2026-06-21,UA,United Airlines,BOG,CLO,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32265,2026-06-21,AV,Avianca,MDE,MIA,completado,44,40,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32266,2026-06-21,TK,Turkish Airlines,BOG,BAQ,demorado,64,62,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32267,2026-06-21,AC,Air Canada,MDE,PTY,demorado,52,56,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32268,2026-06-21,B6,JetBlue Airways,BOG,JFK,completado,42,32,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32269,2026-06-21,IB,Iberia,JFK,BOG,demorado,56,58,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32270,2026-06-21,CM,Copa Airlines,BOG,LIM,en_vuelo,33,22,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32271,2026-06-21,AA,American Airlines,CLO,BOG,demorado,80,80,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32272,2026-06-21,LA,Latam Airlines,MAD,BOG,demorado,81,53,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32273,2026-06-21,IB,Iberia,BOG,GRU,demorado,70,77,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32274,2026-06-21,AA,American Airlines,BOG,MAD,completado,44,49,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32275,2026-06-21,TK,Turkish Airlines,BOG,LIM,demorado,75,47,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32276,2026-06-21,UA,United Airlines,CUN,BOG,demorado,71,76,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32277,2026-06-21,CM,Copa Airlines,BOG,MEX,en_vuelo,45,50,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32278,2026-06-21,AV,Avianca,CLO,MIA,demorado,52,59,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32279,2026-06-21,CM,Copa Airlines,BOG,GRU,demorado,47,34,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32280,2026-06-21,CM,Copa Airlines,CTG,BOG,demorado,74,74,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32281,2026-06-21,AA,American Airlines,BOG,JFK,completado,37,24,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32282,2026-06-21,CM,Copa Airlines,SCL,BOG,demorado,66,56,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32283,2026-06-21,AC,Air Canada,BOG,JFK,completado,45,44,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32284,2026-06-21,TK,Turkish Airlines,LIM,BOG,demorado,77,90,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32285,2026-06-21,CM,Copa Airlines,CTG,BOG,demorado,63,53,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32286,2026-06-21,LA,Latam Airlines,BOG,BAQ,demorado,80,94,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32287,2026-06-21,DL,Delta Air Lines,BOG,CLO,demorado,77,79,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32288,2026-06-21,TK,Turkish Airlines,MIA,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32289,2026-06-21,TK,Turkish Airlines,BOG,LIM,demorado,86,72,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32290,2026-06-21,TK,Turkish Airlines,BOG,MDE,demorado,55,60,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32291,2026-06-21,CM,Copa Airlines,PTY,BOG,demorado,86,87,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32292,2026-06-21,TK,Turkish Airlines,BOG,MDE,completado,45,42,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32293,2026-06-21,IB,Iberia,MEX,BOG,en_vuelo,24,28,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32294,2026-06-21,IB,Iberia,BOG,GRU,demorado,53,53,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32295,2026-06-21,CM,Copa Airlines,BOG,MEX,demorado,73,53,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32296,2026-06-21,AA,American Airlines,CLO,MIA,demorado,75,75,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32297,2026-06-21,AA,American Airlines,CLO,MIA,demorado,58,46,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32298,2026-06-21,TK,Turkish Airlines,BOG,JFK,demorado,49,40,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32299,2026-06-21,LA,Latam Airlines,CTG,MDE,completado,29,34,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32300,2026-06-21,DL,Delta Air Lines,CTG,BOG,demorado,52,61,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32301,2026-06-21,CM,Copa Airlines,BOG,MDE,demorado,55,58,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32302,2026-06-21,AA,American Airlines,BOG,BAQ,completado,16,16,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32303,2026-06-21,UA,United Airlines,BOG,MIA,completado,33,35,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32304,2026-06-21,B6,JetBlue Airways,PTY,BOG,demorado,59,55,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32305,2026-06-21,DL,Delta Air Lines,CUN,BOG,completado,27,20,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32306,2026-06-21,CM,Copa Airlines,MEX,BOG,demorado,70,65,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32307,2026-06-21,IB,Iberia,BOG,MIA,demorado,82,90,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32308,2026-06-21,TK,Turkish Airlines,GRU,BOG,en_vuelo,23,18,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32309,2026-06-21,UA,United Airlines,BOG,MIA,demorado,69,76,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32310,2026-06-21,CM,Copa Airlines,BOG,LIM,demorado,66,54,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32311,2026-06-21,TK,Turkish Airlines,CUN,BOG,demorado,69,54,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32312,2026-06-21,B6,JetBlue Airways,EZE,BOG,demorado,82,79,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32313,2026-06-21,LA,Latam Airlines,BOG,CTG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32314,2026-06-21,AC,Air Canada,LIM,BOG,completado,23,27,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32315,2026-06-21,UA,United Airlines,BOG,LIM,completado,32,26,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32316,2026-06-21,B6,JetBlue Airways,BAQ,BOG,demorado,58,54,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32317,2026-06-21,AV,Avianca,MDE,PTY,demorado,68,66,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32318,2026-06-21,AV,Avianca,BOG,JFK,demorado,77,70,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32319,2026-06-21,B6,JetBlue Airways,LIM,BOG,demorado,61,50,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32320,2026-06-21,TK,Turkish Airlines,GRU,BOG,demorado,60,51,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32321,2026-06-21,AA,American Airlines,CUN,BOG,demorado,95,84,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32322,2026-06-21,TK,Turkish Airlines,MIA,BOG,demorado,88,68,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32323,2026-06-21,AC,Air Canada,CLO,BOG,completado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32324,2026-06-21,AA,American Airlines,PTY,BOG,demorado,64,69,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32325,2026-06-21,IB,Iberia,CTG,BOG,demorado,63,41,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32326,2026-06-21,LA,Latam Airlines,CLO,MIA,demorado,67,65,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32327,2026-06-21,DL,Delta Air Lines,BOG,JFK,demorado,63,58,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32328,2026-06-21,DL,Delta Air Lines,BOG,MDE,completado,37,27,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32329,2026-06-21,AA,American Airlines,CLO,MIA,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32330,2026-06-21,DL,Delta Air Lines,EZE,BOG,completado,23,18,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32331,2026-06-21,B6,JetBlue Airways,MDE,BOG,demorado,72,72,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32332,2026-06-21,DL,Delta Air Lines,GRU,BOG,completado,36,39,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32333,2026-06-21,UA,United Airlines,SCL,BOG,completado,26,25,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32334,2026-06-21,AA,American Airlines,MDE,PTY,demorado,61,57,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32335,2026-06-21,AA,American Airlines,BOG,MIA,en_vuelo,29,26,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32336,2026-06-21,UA,United Airlines,JFK,BOG,demorado,84,100,True,severo,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32337,2026-06-21,IB,Iberia,BOG,BAQ,completado,42,41,True,moderado,Viento fuerte,otro,medio,True,Sunday,6,2026
VL32338,2026-06-22,CM,Copa Airlines,BOG,MIA,demorado,94,91,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32339,2026-06-22,B6,JetBlue Airways,BOG,CTG,demorado,82,79,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32340,2026-06-22,LA,Latam Airlines,LIM,BOG,demorado,49,51,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32341,2026-06-22,TK,Turkish Airlines,CUN,BOG,demorado,57,65,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32342,2026-06-22,LA,Latam Airlines,BOG,CTG,demorado,69,43,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32343,2026-06-22,TK,Turkish Airlines,BOG,MEX,completado,19,19,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32344,2026-06-22,AC,Air Canada,JFK,BOG,demorado,87,98,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32345,2026-06-22,AA,American Airlines,BOG,MEX,demorado,65,52,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32346,2026-06-22,AV,Avianca,LIM,BOG,completado,39,27,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32347,2026-06-22,UA,United Airlines,CUN,BOG,demorado,67,56,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32348,2026-06-22,UA,United Airlines,BOG,MIA,completado,26,31,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32349,2026-06-22,AV,Avianca,MEX,BOG,cancelado,0,0,False,sin_retraso,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32350,2026-06-22,AA,American Airlines,GRU,BOG,cancelado,0,0,False,sin_retraso,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32351,2026-06-22,AC,Air Canada,CTG,MDE,demorado,100,101,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32352,2026-06-22,LA,Latam Airlines,BAQ,BOG,completado,21,14,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32353,2026-06-22,TK,Turkish Airlines,MEX,BOG,demorado,78,68,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32354,2026-06-22,IB,Iberia,PTY,BOG,cancelado,0,0,False,sin_retraso,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32355,2026-06-22,AC,Air Canada,MDE,BOG,demorado,47,30,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32356,2026-06-22,CM,Copa Airlines,BOG,LIM,completado,45,45,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32357,2026-06-22,AV,Avianca,SCL,BOG,demorado,68,70,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32358,2026-06-22,IB,Iberia,CLO,MIA,demorado,66,51,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32359,2026-06-22,CM,Copa Airlines,CLO,BOG,demorado,76,77,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32360,2026-06-22,IB,Iberia,LIM,BOG,completado,39,39,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32361,2026-06-22,AC,Air Canada,BOG,JFK,demorado,84,55,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32362,2026-06-22,UA,United Airlines,CTG,MDE,demorado,50,48,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32363,2026-06-22,AA,American Airlines,MAD,BOG,en_vuelo,40,31,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32364,2026-06-22,UA,United Airlines,MDE,MIA,demorado,75,56,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32365,2026-06-22,IB,Iberia,BAQ,BOG,completado,37,33,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32366,2026-06-22,UA,United Airlines,BOG,MEX,demorado,91,102,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32367,2026-06-22,IB,Iberia,MAD,BOG,demorado,66,44,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32368,2026-06-22,B6,JetBlue Airways,LIM,BOG,completado,19,16,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32369,2026-06-22,AC,Air Canada,SCL,BOG,demorado,66,45,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32370,2026-06-22,AC,Air Canada,BOG,BAQ,cancelado,0,0,False,sin_retraso,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32371,2026-06-22,DL,Delta Air Lines,CTG,BOG,demorado,57,68,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32372,2026-06-22,CM,Copa Airlines,CLO,BOG,demorado,49,57,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32373,2026-06-22,AV,Avianca,CLO,MIA,demorado,50,38,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32374,2026-06-22,UA,United Airlines,BOG,BAQ,demorado,49,35,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32375,2026-06-22,AA,American Airlines,MDE,BOG,completado,28,25,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32376,2026-06-22,B6,JetBlue Airways,SCL,BOG,en_vuelo,3,3,False,menor,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32377,2026-06-22,LA,Latam Airlines,CLO,MIA,completado,19,20,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32378,2026-06-22,TK,Turkish Airlines,CUN,BOG,demorado,60,71,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32379,2026-06-22,UA,United Airlines,MIA,BOG,demorado,105,111,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32380,2026-06-22,CM,Copa Airlines,CLO,MIA,cancelado,0,0,False,sin_retraso,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32381,2026-06-22,LA,Latam Airlines,MEX,BOG,demorado,57,57,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32382,2026-06-22,B6,JetBlue Airways,CTG,MDE,cancelado,0,0,False,sin_retraso,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32383,2026-06-22,IB,Iberia,CLO,MIA,demorado,73,52,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32384,2026-06-22,B6,JetBlue Airways,MDE,MIA,completado,41,30,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32385,2026-06-22,TK,Turkish Airlines,BOG,LIM,cancelado,0,0,False,sin_retraso,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32386,2026-06-22,CM,Copa Airlines,CTG,MDE,completado,44,28,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32387,2026-06-22,AA,American Airlines,BOG,MIA,completado,22,23,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32388,2026-06-22,TK,Turkish Airlines,BOG,MEX,demorado,46,34,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32389,2026-06-22,AA,American Airlines,BOG,MDE,demorado,55,57,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32390,2026-06-22,TK,Turkish Airlines,BOG,GRU,cancelado,0,0,False,sin_retraso,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32391,2026-06-22,TK,Turkish Airlines,BOG,LIM,completado,21,13,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32392,2026-06-22,IB,Iberia,BOG,MAD,completado,23,18,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32393,2026-06-22,IB,Iberia,BAQ,BOG,demorado,76,49,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32394,2026-06-22,IB,Iberia,MEX,BOG,demorado,61,50,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32395,2026-06-22,LA,Latam Airlines,CLO,MIA,completado,41,28,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32396,2026-06-22,B6,JetBlue Airways,CLO,BOG,demorado,74,45,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32397,2026-06-22,AC,Air Canada,BOG,JFK,demorado,81,71,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32398,2026-06-22,IB,Iberia,BAQ,BOG,demorado,46,51,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32399,2026-06-22,IB,Iberia,GRU,BOG,cancelado,0,0,False,sin_retraso,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32400,2026-06-22,UA,United Airlines,CTG,BOG,demorado,52,52,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32401,2026-06-22,AC,Air Canada,MIA,BOG,completado,11,7,False,menor,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32402,2026-06-22,UA,United Airlines,SCL,BOG,demorado,52,48,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32403,2026-06-22,TK,Turkish Airlines,BOG,LIM,demorado,71,64,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32404,2026-06-22,AV,Avianca,BOG,GRU,demorado,87,77,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32405,2026-06-22,TK,Turkish Airlines,BOG,MAD,en_vuelo,33,35,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32406,2026-06-22,AA,American Airlines,BOG,JFK,demorado,54,39,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32407,2026-06-22,TK,Turkish Airlines,MDE,BOG,completado,34,32,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32408,2026-06-22,AV,Avianca,BOG,CLO,demorado,70,54,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32409,2026-06-22,AA,American Airlines,CTG,BOG,en_vuelo,41,36,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32410,2026-06-22,CM,Copa Airlines,MEX,BOG,demorado,57,48,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32411,2026-06-22,TK,Turkish Airlines,BOG,CTG,completado,36,28,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32412,2026-06-22,TK,Turkish Airlines,SCL,BOG,cancelado,0,0,False,sin_retraso,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32413,2026-06-22,DL,Delta Air Lines,CTG,BOG,demorado,73,56,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32414,2026-06-22,AA,American Airlines,BOG,CTG,demorado,69,70,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32415,2026-06-22,TK,Turkish Airlines,BOG,GRU,demorado,88,96,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32416,2026-06-22,B6,JetBlue Airways,BOG,MEX,demorado,97,65,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32417,2026-06-22,AC,Air Canada,SCL,BOG,demorado,69,57,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32418,2026-06-22,LA,Latam Airlines,CTG,MDE,demorado,62,71,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32419,2026-06-22,LA,Latam Airlines,BOG,JFK,demorado,66,44,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32420,2026-06-22,UA,United Airlines,BOG,MAD,demorado,77,53,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32421,2026-06-22,AA,American Airlines,MAD,BOG,demorado,57,61,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32422,2026-06-22,UA,United Airlines,MAD,BOG,demorado,63,72,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32423,2026-06-22,LA,Latam Airlines,MAD,BOG,demorado,46,35,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32424,2026-06-22,DL,Delta Air Lines,MDE,PTY,demorado,47,31,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32425,2026-06-22,AA,American Airlines,BAQ,BOG,demorado,47,45,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32426,2026-06-22,AV,Avianca,BOG,MIA,demorado,53,40,True,moderado,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32427,2026-06-22,AA,American Airlines,BOG,GRU,demorado,77,50,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32428,2026-06-22,AV,Avianca,PTY,BOG,demorado,81,75,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32429,2026-06-22,CM,Copa Airlines,BOG,LIM,demorado,63,53,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
VL32430,2026-06-22,TK,Turkish Airlines,MAD,BOG,demorado,82,95,True,severo,Lluvia ligera,lluvia,medio,True,Monday,6,2026
