incidente_id,fecha,motivo,prioridad,airline_iata,airline_name,agente_id,is_resolved,estado,minutos_retraso_asociado,satisfaccion_cliente,tiempo_resolucion_horas,mes,anio
CAS-119432,2026-06-11,Reembolso,media,AV,Avianca,USR_014,False,pendiente,0,3.3,,6,2026
CAS-119433,2026-06-11,Retraso de Vuelo,alta,AA,American Airlines,USR_012,False,pendiente,115,1.6,,6,2026
CAS-119434,2026-06-11,Retraso de Vuelo,alta,IB,Iberia,USR_011,True,resuelto,122,3.8,1.0,6,2026
CAS-119435,2026-06-11,Equipaje,media,DL,Delta Air Lines,USR_012,True,resuelto,0,4.8,2.0,6,2026
CAS-119436,2026-06-11,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_003,True,resuelto,2,4.9,1.1,6,2026
CAS-119437,2026-06-11,Problema de Pago,baja,CM,Copa Airlines,USR_012,True,resuelto,0,4.9,6.4,6,2026
CAS-119438,2026-06-11,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_014,True,resuelto,27,3.1,7.5,6,2026
CAS-119439,2026-06-11,Check-in,baja,DL,Delta Air Lines,USR_001,True,resuelto,0,3.7,4.0,6,2026
CAS-119440,2026-06-11,Equipaje,media,CM,Copa Airlines,USR_003,True,resuelto,0,4.8,2.4,6,2026
CAS-119441,2026-06-11,Equipaje,media,B6,JetBlue Airways,USR_007,True,resuelto,0,4.8,0.5,6,2026
CAS-119442,2026-06-11,Cancelación,alta,AV,Avianca,USR_012,True,resuelto,0,4.1,3.8,6,2026
CAS-119443,2026-06-11,Reembolso,media,DL,Delta Air Lines,USR_005,False,pendiente,0,2.9,,6,2026
CAS-119444,2026-06-11,Cambio de Itinerario,media,AA,American Airlines,USR_008,False,pendiente,0,2.9,,6,2026
CAS-119445,2026-06-11,Equipaje,media,DL,Delta Air Lines,USR_005,True,resuelto,0,4.7,1.3,6,2026
CAS-119446,2026-06-11,Check-in,baja,LA,Latam Airlines,USR_005,False,pendiente,0,3.0,,6,2026
CAS-119447,2026-06-11,Retraso de Vuelo,alta,AA,American Airlines,USR_012,False,pendiente,77,1.7,,6,2026
CAS-119448,2026-06-11,Retraso de Vuelo,alta,AV,Avianca,USR_012,True,resuelto,207,3.7,4.1,6,2026
CAS-119449,2026-06-11,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_008,False,pendiente,126,3.1,,6,2026
CAS-119450,2026-06-11,Cancelación,alta,AA,American Airlines,USR_012,True,resuelto,0,3.3,6.3,6,2026
CAS-119451,2026-06-11,Cancelación,alta,AV,Avianca,USR_005,True,resuelto,0,4.9,2.3,6,2026
CAS-119452,2026-06-11,Reembolso,media,AV,Avianca,USR_001,True,resuelto,0,3.1,1.8,6,2026
CAS-119453,2026-06-11,Retraso de Vuelo,alta,UA,United Airlines,USR_004,False,pendiente,31,3.3,,6,2026
CAS-119454,2026-06-11,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_012,True,resuelto,159,3.9,3.9,6,2026
CAS-119455,2026-06-11,Reembolso,media,DL,Delta Air Lines,USR_003,True,resuelto,0,4.8,5.8,6,2026
CAS-119456,2026-06-11,Cambio de Itinerario,media,DL,Delta Air Lines,USR_012,True,resuelto,0,3.1,1.6,6,2026
CAS-119457,2026-06-11,Cancelación,alta,B6,JetBlue Airways,USR_005,True,resuelto,0,3.3,1.4,6,2026
CAS-119458,2026-06-11,Retraso de Vuelo,alta,UA,United Airlines,USR_009,True,resuelto,10,4.5,4.4,6,2026
CAS-119459,2026-06-11,Cambio de Itinerario,media,AV,Avianca,USR_013,True,resuelto,0,3.5,0.9,6,2026
CAS-119460,2026-06-11,Cancelación,alta,TK,Turkish Airlines,USR_007,False,pendiente,0,1.7,,6,2026
CAS-119461,2026-06-11,Cancelación,alta,IB,Iberia,USR_003,True,resuelto,0,3.8,1.2,6,2026
CAS-119462,2026-06-11,Retraso de Vuelo,alta,CM,Copa Airlines,USR_008,False,pendiente,55,1.7,,6,2026
CAS-119463,2026-06-11,Reembolso,media,UA,United Airlines,USR_015,True,resuelto,0,3.8,4.2,6,2026
CAS-119464,2026-06-11,Retraso de Vuelo,alta,AV,Avianca,USR_008,False,pendiente,135,3.2,,6,2026
CAS-119465,2026-06-11,Cancelación,alta,AC,Air Canada,USR_002,True,resuelto,0,3.5,5.2,6,2026
CAS-119466,2026-06-11,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_001,True,resuelto,101,4.7,4.5,6,2026
CAS-119467,2026-06-11,Retraso de Vuelo,alta,CM,Copa Airlines,USR_013,True,resuelto,232,3.4,2.6,6,2026
CAS-119468,2026-06-12,Retraso de Vuelo,alta,AC,Air Canada,USR_010,True,resuelto,217,4.3,2.2,6,2026
CAS-119469,2026-06-12,Cancelación,alta,AC,Air Canada,USR_003,False,pendiente,0,2.6,,6,2026
CAS-119470,2026-06-12,Cambio de Itinerario,media,AA,American Airlines,USR_009,False,pendiente,0,1.6,,6,2026
CAS-119471,2026-06-12,Check-in,baja,UA,United Airlines,USR_005,True,resuelto,0,3.6,7.2,6,2026
CAS-119472,2026-06-12,Cancelación,alta,IB,Iberia,USR_008,True,resuelto,0,4.4,6.5,6,2026
CAS-119473,2026-06-12,Cancelación,alta,IB,Iberia,USR_014,True,resuelto,0,4.8,7.7,6,2026
CAS-119474,2026-06-12,Cancelación,alta,AV,Avianca,USR_002,True,resuelto,0,4.5,6.0,6,2026
CAS-119475,2026-06-12,Problema de Pago,baja,B6,JetBlue Airways,USR_013,True,resuelto,0,4.6,0.7,6,2026
CAS-119476,2026-06-12,Cancelación,alta,DL,Delta Air Lines,USR_002,False,pendiente,0,3.1,,6,2026
CAS-119477,2026-06-12,Cancelación,alta,AC,Air Canada,USR_012,True,resuelto,0,4.9,2.1,6,2026
CAS-119478,2026-06-12,Cancelación,alta,IB,Iberia,USR_002,True,resuelto,0,4.1,6.6,6,2026
CAS-119479,2026-06-12,Retraso de Vuelo,alta,UA,United Airlines,USR_004,True,resuelto,3,5.0,5.2,6,2026
CAS-119480,2026-06-12,Retraso de Vuelo,alta,AA,American Airlines,USR_014,False,pendiente,63,2.7,,6,2026
CAS-119481,2026-06-12,Cancelación,alta,UA,United Airlines,USR_005,True,resuelto,0,4.9,0.6,6,2026
CAS-119482,2026-06-12,Retraso de Vuelo,alta,CM,Copa Airlines,USR_003,True,resuelto,95,3.7,6.9,6,2026
CAS-119483,2026-06-12,Problema de Pago,baja,TK,Turkish Airlines,USR_012,False,pendiente,0,2.7,,6,2026
CAS-119484,2026-06-12,Retraso de Vuelo,alta,AA,American Airlines,USR_015,True,resuelto,52,5.0,0.6,6,2026
CAS-119485,2026-06-12,Cambio de Itinerario,media,DL,Delta Air Lines,USR_007,True,resuelto,0,3.6,5.5,6,2026
CAS-119486,2026-06-12,Retraso de Vuelo,alta,AA,American Airlines,USR_001,True,resuelto,41,3.6,0.7,6,2026
CAS-119487,2026-06-12,Cancelación,alta,CM,Copa Airlines,USR_002,False,pendiente,0,2.1,,6,2026
CAS-119488,2026-06-12,Cancelación,alta,TK,Turkish Airlines,USR_002,True,resuelto,0,4.0,6.2,6,2026
CAS-119489,2026-06-12,Retraso de Vuelo,alta,IB,Iberia,USR_010,True,resuelto,117,4.6,5.7,6,2026
CAS-119490,2026-06-12,Cambio de Itinerario,media,CM,Copa Airlines,USR_009,True,resuelto,0,3.6,0.9,6,2026
CAS-119491,2026-06-12,Retraso de Vuelo,alta,AC,Air Canada,USR_002,True,resuelto,235,3.4,2.7,6,2026
CAS-119492,2026-06-12,Retraso de Vuelo,alta,AV,Avianca,USR_006,False,pendiente,112,2.4,,6,2026
CAS-119493,2026-06-12,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_009,True,resuelto,89,3.2,3.1,6,2026
CAS-119494,2026-06-12,Check-in,baja,DL,Delta Air Lines,USR_004,True,resuelto,0,4.2,3.1,6,2026
CAS-119495,2026-06-12,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_012,True,resuelto,205,3.1,3.8,6,2026
CAS-119496,2026-06-12,Reembolso,media,IB,Iberia,USR_009,False,pendiente,0,3.3,,6,2026
CAS-119497,2026-06-12,Cancelación,alta,AA,American Airlines,USR_011,True,resuelto,0,3.4,1.5,6,2026
CAS-119498,2026-06-12,Retraso de Vuelo,alta,AC,Air Canada,USR_001,True,resuelto,229,3.9,6.4,6,2026
CAS-119499,2026-06-12,Problema de Pago,baja,AV,Avianca,USR_010,True,resuelto,0,3.6,0.9,6,2026
CAS-119500,2026-06-12,Cancelación,alta,AA,American Airlines,USR_011,True,resuelto,0,4.1,1.5,6,2026
CAS-119501,2026-06-12,Retraso de Vuelo,alta,UA,United Airlines,USR_005,True,resuelto,61,3.8,2.2,6,2026
CAS-119502,2026-06-12,Equipaje,media,B6,JetBlue Airways,USR_002,True,resuelto,0,3.6,1.6,6,2026
CAS-119503,2026-06-12,Cancelación,alta,DL,Delta Air Lines,USR_010,True,resuelto,0,3.0,1.5,6,2026
CAS-119504,2026-06-12,Reembolso,media,IB,Iberia,USR_008,True,resuelto,0,4.2,5.6,6,2026
CAS-119505,2026-06-12,Cancelación,alta,IB,Iberia,USR_007,True,resuelto,0,4.2,2.2,6,2026
CAS-119506,2026-06-12,Cambio de Itinerario,media,AA,American Airlines,USR_013,True,resuelto,0,3.6,6.1,6,2026
CAS-119507,2026-06-12,Reembolso,media,AV,Avianca,USR_004,False,pendiente,0,2.7,,6,2026
CAS-119508,2026-06-12,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_008,True,resuelto,186,3.8,3.8,6,2026
CAS-119509,2026-06-12,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_011,True,resuelto,59,3.4,1.2,6,2026
CAS-119510,2026-06-12,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_014,False,pendiente,37,2.9,,6,2026
CAS-119511,2026-06-12,Equipaje,media,AA,American Airlines,USR_002,True,resuelto,0,3.5,3.8,6,2026
CAS-119512,2026-06-12,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_008,True,resuelto,59,4.5,3.4,6,2026
CAS-119513,2026-06-12,Retraso de Vuelo,alta,UA,United Airlines,USR_013,True,resuelto,5,3.6,1.9,6,2026
CAS-119514,2026-06-12,Cambio de Itinerario,media,CM,Copa Airlines,USR_001,True,resuelto,0,3.9,5.1,6,2026
CAS-119515,2026-06-12,Cancelación,alta,TK,Turkish Airlines,USR_010,True,resuelto,0,4.8,7.5,6,2026
CAS-119516,2026-06-12,Equipaje,media,IB,Iberia,USR_010,True,resuelto,0,4.4,4.2,6,2026
CAS-119517,2026-06-12,Cancelación,alta,IB,Iberia,USR_012,False,pendiente,0,2.1,,6,2026
CAS-119518,2026-06-12,Cambio de Itinerario,media,B6,JetBlue Airways,USR_002,True,resuelto,0,3.6,7.1,6,2026
CAS-119519,2026-06-12,Retraso de Vuelo,alta,AV,Avianca,USR_001,True,resuelto,164,4.3,3.0,6,2026
CAS-119520,2026-06-12,Reembolso,media,B6,JetBlue Airways,USR_010,True,resuelto,0,4.6,5.0,6,2026
CAS-119521,2026-06-12,Cambio de Itinerario,media,AA,American Airlines,USR_001,False,pendiente,0,2.1,,6,2026
CAS-119522,2026-06-12,Cambio de Itinerario,media,B6,JetBlue Airways,USR_001,True,resuelto,0,4.4,3.6,6,2026
CAS-119523,2026-06-12,Reembolso,media,UA,United Airlines,USR_004,True,resuelto,0,4.3,5.0,6,2026
CAS-119524,2026-06-12,Retraso de Vuelo,alta,IB,Iberia,USR_015,True,resuelto,8,3.7,2.7,6,2026
CAS-119525,2026-06-12,Retraso de Vuelo,alta,CM,Copa Airlines,USR_010,True,resuelto,119,4.2,6.4,6,2026
CAS-119526,2026-06-12,Cancelación,alta,AC,Air Canada,USR_011,True,resuelto,0,4.7,4.2,6,2026
CAS-119527,2026-06-12,Retraso de Vuelo,alta,AC,Air Canada,USR_011,True,resuelto,2,3.7,1.4,6,2026
CAS-119528,2026-06-12,Cancelación,alta,AA,American Airlines,USR_001,True,resuelto,0,3.5,7.8,6,2026
CAS-119529,2026-06-12,Cambio de Itinerario,media,UA,United Airlines,USR_003,True,resuelto,0,3.2,4.8,6,2026
CAS-119530,2026-06-12,Cambio de Itinerario,media,CM,Copa Airlines,USR_008,True,resuelto,0,4.8,6.9,6,2026
CAS-119531,2026-06-12,Retraso de Vuelo,alta,LA,Latam Airlines,USR_014,True,resuelto,166,3.8,3.6,6,2026
CAS-119532,2026-06-12,Retraso de Vuelo,alta,IB,Iberia,USR_002,False,pendiente,117,2.1,,6,2026
CAS-119533,2026-06-12,Retraso de Vuelo,alta,UA,United Airlines,USR_013,True,resuelto,126,4.5,6.0,6,2026
CAS-119534,2026-06-12,Cancelación,alta,IB,Iberia,USR_003,True,resuelto,0,3.9,7.0,6,2026
CAS-119535,2026-06-12,Reembolso,media,AA,American Airlines,USR_014,True,resuelto,0,4.9,7.0,6,2026
CAS-119536,2026-06-12,Cancelación,alta,IB,Iberia,USR_001,True,resuelto,0,4.9,7.0,6,2026
CAS-119537,2026-06-12,Equipaje,media,B6,JetBlue Airways,USR_011,True,resuelto,0,3.5,1.5,6,2026
CAS-119538,2026-06-12,Cancelación,alta,AV,Avianca,USR_004,True,resuelto,0,3.4,1.4,6,2026
CAS-119539,2026-06-12,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_006,True,resuelto,16,3.5,5.7,6,2026
CAS-119540,2026-06-12,Cambio de Itinerario,media,UA,United Airlines,USR_007,True,resuelto,0,3.1,6.6,6,2026
CAS-119541,2026-06-12,Retraso de Vuelo,alta,IB,Iberia,USR_009,False,pendiente,14,1.8,,6,2026
CAS-119542,2026-06-12,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_011,True,resuelto,40,3.7,0.6,6,2026
CAS-119543,2026-06-12,Retraso de Vuelo,alta,LA,Latam Airlines,USR_006,True,resuelto,117,4.7,1.5,6,2026
CAS-119544,2026-06-12,Reembolso,media,DL,Delta Air Lines,USR_014,True,resuelto,0,5.0,7.6,6,2026
CAS-119545,2026-06-12,Equipaje,media,B6,JetBlue Airways,USR_003,True,resuelto,0,4.0,7.1,6,2026
CAS-119546,2026-06-12,Retraso de Vuelo,alta,IB,Iberia,USR_005,False,pendiente,67,1.6,,6,2026
CAS-119547,2026-06-12,Retraso de Vuelo,alta,IB,Iberia,USR_005,False,pendiente,191,3.2,,6,2026
CAS-119548,2026-06-12,Reembolso,media,AA,American Airlines,USR_001,False,pendiente,0,3.4,,6,2026
CAS-119549,2026-06-12,Cancelación,alta,IB,Iberia,USR_014,True,resuelto,0,3.8,1.2,6,2026
CAS-119550,2026-06-12,Retraso de Vuelo,alta,IB,Iberia,USR_005,True,resuelto,204,3.9,5.0,6,2026
CAS-119551,2026-06-12,Retraso de Vuelo,alta,AC,Air Canada,USR_002,True,resuelto,49,4.9,6.1,6,2026
CAS-119552,2026-06-12,Retraso de Vuelo,alta,IB,Iberia,USR_007,True,resuelto,151,4.7,3.5,6,2026
CAS-119553,2026-06-12,Equipaje,media,AC,Air Canada,USR_002,True,resuelto,0,4.2,0.6,6,2026
CAS-119554,2026-06-12,Retraso de Vuelo,alta,LA,Latam Airlines,USR_003,True,resuelto,111,4.5,3.5,6,2026
CAS-119555,2026-06-12,Retraso de Vuelo,alta,AV,Avianca,USR_001,True,resuelto,116,4.5,7.6,6,2026
CAS-119556,2026-06-12,Retraso de Vuelo,alta,AA,American Airlines,USR_009,True,resuelto,204,4.5,5.1,6,2026
CAS-119557,2026-06-12,Problema de Pago,baja,AA,American Airlines,USR_010,True,resuelto,0,4.2,2.5,6,2026
CAS-119558,2026-06-12,Check-in,baja,AV,Avianca,USR_013,True,resuelto,0,4.7,6.6,6,2026
CAS-119559,2026-06-12,Cancelación,alta,DL,Delta Air Lines,USR_010,True,resuelto,0,4.8,3.4,6,2026
CAS-119560,2026-06-12,Equipaje,media,UA,United Airlines,USR_013,False,pendiente,0,3.0,,6,2026
CAS-119561,2026-06-12,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_008,True,resuelto,169,4.2,1.0,6,2026
CAS-119562,2026-06-12,Cancelación,alta,B6,JetBlue Airways,USR_003,False,pendiente,0,2.4,,6,2026
CAS-119563,2026-06-12,Cancelación,alta,TK,Turkish Airlines,USR_014,True,resuelto,0,4.8,6.3,6,2026
CAS-119564,2026-06-12,Equipaje,media,CM,Copa Airlines,USR_015,True,resuelto,0,4.2,5.9,6,2026
CAS-119565,2026-06-12,Retraso de Vuelo,alta,AC,Air Canada,USR_012,False,pendiente,129,3.2,,6,2026
CAS-119566,2026-06-12,Cambio de Itinerario,media,TK,Turkish Airlines,USR_014,True,resuelto,0,3.7,0.7,6,2026
CAS-119567,2026-06-12,Equipaje,media,B6,JetBlue Airways,USR_008,False,pendiente,0,2.6,,6,2026
CAS-119568,2026-06-12,Equipaje,media,UA,United Airlines,USR_013,True,resuelto,0,3.0,1.1,6,2026
CAS-119569,2026-06-12,Equipaje,media,AV,Avianca,USR_011,False,pendiente,0,1.8,,6,2026
CAS-119570,2026-06-12,Retraso de Vuelo,alta,IB,Iberia,USR_004,True,resuelto,211,3.6,6.5,6,2026
CAS-119571,2026-06-12,Problema de Pago,baja,AA,American Airlines,USR_001,False,pendiente,0,3.3,,6,2026
CAS-119572,2026-06-12,Equipaje,media,AV,Avianca,USR_015,True,resuelto,0,4.6,5.1,6,2026
CAS-119573,2026-06-12,Cancelación,alta,CM,Copa Airlines,USR_012,True,resuelto,0,3.9,8.0,6,2026
CAS-119574,2026-06-12,Equipaje,media,B6,JetBlue Airways,USR_009,True,resuelto,0,4.5,0.7,6,2026
CAS-119575,2026-06-12,Cambio de Itinerario,media,AC,Air Canada,USR_010,False,pendiente,0,3.3,,6,2026
CAS-119576,2026-06-12,Reembolso,media,CM,Copa Airlines,USR_011,False,pendiente,0,3.4,,6,2026
CAS-119577,2026-06-12,Retraso de Vuelo,alta,AC,Air Canada,USR_006,True,resuelto,142,3.8,4.6,6,2026
CAS-119578,2026-06-12,Reembolso,media,CM,Copa Airlines,USR_011,True,resuelto,0,4.4,6.2,6,2026
CAS-119579,2026-06-12,Retraso de Vuelo,alta,CM,Copa Airlines,USR_005,True,resuelto,38,3.3,7.1,6,2026
CAS-119580,2026-06-12,Retraso de Vuelo,alta,AV,Avianca,USR_012,True,resuelto,224,4.7,1.3,6,2026
CAS-119581,2026-06-12,Equipaje,media,AV,Avianca,USR_007,True,resuelto,0,3.9,6.7,6,2026
CAS-119582,2026-06-12,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_003,True,resuelto,83,3.7,4.3,6,2026
CAS-119583,2026-06-12,Retraso de Vuelo,alta,AC,Air Canada,USR_002,False,pendiente,64,2.2,,6,2026
CAS-119584,2026-06-12,Equipaje,media,LA,Latam Airlines,USR_002,True,resuelto,0,3.4,2.0,6,2026
CAS-119585,2026-06-12,Retraso de Vuelo,alta,IB,Iberia,USR_011,False,pendiente,216,2.1,,6,2026
CAS-119586,2026-06-12,Retraso de Vuelo,alta,AV,Avianca,USR_015,True,resuelto,165,4.4,7.7,6,2026
CAS-119587,2026-06-12,Cancelación,alta,UA,United Airlines,USR_002,True,resuelto,0,4.2,6.9,6,2026
CAS-119588,2026-06-12,Problema de Pago,baja,AC,Air Canada,USR_012,True,resuelto,0,4.1,7.8,6,2026
CAS-119589,2026-06-12,Cancelación,alta,B6,JetBlue Airways,USR_012,True,resuelto,0,4.4,4.2,6,2026
CAS-119590,2026-06-12,Cancelación,alta,UA,United Airlines,USR_003,True,resuelto,0,4.2,6.2,6,2026
CAS-119591,2026-06-12,Cancelación,alta,IB,Iberia,USR_009,True,resuelto,0,4.0,7.5,6,2026
CAS-119592,2026-06-12,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_011,True,resuelto,238,4.0,1.1,6,2026
CAS-119593,2026-06-12,Reembolso,media,UA,United Airlines,USR_014,True,resuelto,0,4.6,2.8,6,2026
CAS-119594,2026-06-12,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_012,True,resuelto,56,3.2,2.9,6,2026
CAS-119595,2026-06-12,Retraso de Vuelo,alta,LA,Latam Airlines,USR_002,False,pendiente,16,2.1,,6,2026
CAS-119596,2026-06-12,Retraso de Vuelo,alta,AC,Air Canada,USR_001,True,resuelto,53,4.5,7.4,6,2026
CAS-119597,2026-06-12,Cambio de Itinerario,media,TK,Turkish Airlines,USR_012,False,pendiente,0,1.7,,6,2026
CAS-119598,2026-06-12,Retraso de Vuelo,alta,IB,Iberia,USR_011,True,resuelto,228,4.1,6.6,6,2026
CAS-119599,2026-06-12,Equipaje,media,AA,American Airlines,USR_006,False,pendiente,0,2.9,,6,2026
CAS-119600,2026-06-12,Cancelación,alta,CM,Copa Airlines,USR_002,True,resuelto,0,4.5,5.3,6,2026
CAS-119601,2026-06-12,Cambio de Itinerario,media,AV,Avianca,USR_002,False,pendiente,0,1.6,,6,2026
CAS-119602,2026-06-12,Cambio de Itinerario,media,AA,American Airlines,USR_011,False,pendiente,0,3.3,,6,2026
CAS-119603,2026-06-12,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_006,True,resuelto,185,4.5,1.0,6,2026
CAS-119604,2026-06-12,Reembolso,media,B6,JetBlue Airways,USR_006,False,pendiente,0,3.0,,6,2026
CAS-119605,2026-06-12,Check-in,baja,LA,Latam Airlines,USR_008,False,pendiente,0,2.4,,6,2026
CAS-119606,2026-06-12,Check-in,baja,UA,United Airlines,USR_008,True,resuelto,0,4.1,7.6,6,2026
CAS-119607,2026-06-12,Cancelación,alta,TK,Turkish Airlines,USR_009,True,resuelto,0,3.5,5.0,6,2026
CAS-119608,2026-06-12,Reembolso,media,DL,Delta Air Lines,USR_001,False,pendiente,0,2.2,,6,2026
CAS-119609,2026-06-12,Retraso de Vuelo,alta,CM,Copa Airlines,USR_006,True,resuelto,227,4.8,0.6,6,2026
CAS-119610,2026-06-12,Cancelación,alta,B6,JetBlue Airways,USR_012,False,pendiente,0,2.7,,6,2026
CAS-119611,2026-06-12,Retraso de Vuelo,alta,AC,Air Canada,USR_003,False,pendiente,121,3.3,,6,2026
CAS-119612,2026-06-12,Retraso de Vuelo,alta,CM,Copa Airlines,USR_001,False,pendiente,110,2.0,,6,2026
CAS-119613,2026-06-12,Cancelación,alta,LA,Latam Airlines,USR_008,True,resuelto,0,4.3,3.2,6,2026
CAS-119614,2026-06-12,Retraso de Vuelo,alta,UA,United Airlines,USR_005,False,pendiente,228,1.7,,6,2026
CAS-119615,2026-06-12,Problema de Pago,baja,AV,Avianca,USR_007,True,resuelto,0,3.5,6.4,6,2026
CAS-119616,2026-06-12,Reembolso,media,LA,Latam Airlines,USR_015,False,pendiente,0,2.0,,6,2026
CAS-119617,2026-06-12,Retraso de Vuelo,alta,IB,Iberia,USR_002,True,resuelto,41,3.3,5.2,6,2026
CAS-119618,2026-06-12,Cancelación,alta,B6,JetBlue Airways,USR_014,True,resuelto,0,4.3,1.1,6,2026
CAS-119619,2026-06-12,Retraso de Vuelo,alta,AC,Air Canada,USR_012,True,resuelto,192,3.1,3.9,6,2026
CAS-119620,2026-06-12,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_001,True,resuelto,156,4.6,3.8,6,2026
CAS-119621,2026-06-12,Problema de Pago,baja,AV,Avianca,USR_012,True,resuelto,0,3.2,0.7,6,2026
CAS-119622,2026-06-12,Reembolso,media,CM,Copa Airlines,USR_005,False,pendiente,0,1.9,,6,2026
CAS-119623,2026-06-12,Equipaje,media,UA,United Airlines,USR_010,True,resuelto,0,4.4,7.2,6,2026
CAS-119624,2026-06-12,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_003,True,resuelto,28,4.2,1.4,6,2026
CAS-119625,2026-06-12,Retraso de Vuelo,alta,UA,United Airlines,USR_003,True,resuelto,129,4.6,0.6,6,2026
CAS-119626,2026-06-12,Retraso de Vuelo,alta,LA,Latam Airlines,USR_004,False,pendiente,72,1.7,,6,2026
CAS-119627,2026-06-12,Cancelación,alta,TK,Turkish Airlines,USR_002,False,pendiente,0,2.3,,6,2026
CAS-119628,2026-06-12,Cancelación,alta,B6,JetBlue Airways,USR_003,True,resuelto,0,4.7,2.1,6,2026
CAS-119629,2026-06-12,Cancelación,alta,LA,Latam Airlines,USR_011,False,pendiente,0,2.0,,6,2026
CAS-119630,2026-06-12,Reembolso,media,UA,United Airlines,USR_009,True,resuelto,0,4.6,4.9,6,2026
CAS-119631,2026-06-12,Retraso de Vuelo,alta,LA,Latam Airlines,USR_004,True,resuelto,0,3.4,5.0,6,2026
CAS-119632,2026-06-12,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_013,True,resuelto,40,4.7,3.9,6,2026
CAS-119633,2026-06-12,Check-in,baja,TK,Turkish Airlines,USR_009,False,pendiente,0,2.8,,6,2026
CAS-119634,2026-06-12,Retraso de Vuelo,alta,LA,Latam Airlines,USR_006,False,pendiente,114,1.6,,6,2026
CAS-119635,2026-06-12,Reembolso,media,B6,JetBlue Airways,USR_012,True,resuelto,0,4.1,6.0,6,2026
CAS-119636,2026-06-12,Equipaje,media,IB,Iberia,USR_013,True,resuelto,0,4.0,4.4,6,2026
CAS-119637,2026-06-12,Cancelación,alta,AA,American Airlines,USR_013,True,resuelto,0,3.1,7.4,6,2026
CAS-119638,2026-06-12,Retraso de Vuelo,alta,LA,Latam Airlines,USR_011,True,resuelto,3,3.9,6.7,6,2026
CAS-119639,2026-06-12,Retraso de Vuelo,alta,AV,Avianca,USR_005,True,resuelto,109,3.6,1.1,6,2026
CAS-119640,2026-06-12,Cancelación,alta,LA,Latam Airlines,USR_007,True,resuelto,0,4.2,2.0,6,2026
CAS-119641,2026-06-12,Cambio de Itinerario,media,B6,JetBlue Airways,USR_015,True,resuelto,0,3.9,5.0,6,2026
CAS-119642,2026-06-12,Equipaje,media,CM,Copa Airlines,USR_007,True,resuelto,0,4.4,4.2,6,2026
CAS-119643,2026-06-12,Retraso de Vuelo,alta,AA,American Airlines,USR_004,False,pendiente,190,2.1,,6,2026
CAS-119644,2026-06-12,Cancelación,alta,AA,American Airlines,USR_008,True,resuelto,0,4.6,7.5,6,2026
CAS-119645,2026-06-12,Reembolso,media,TK,Turkish Airlines,USR_001,False,pendiente,0,3.4,,6,2026
CAS-119646,2026-06-12,Problema de Pago,baja,LA,Latam Airlines,USR_002,True,resuelto,0,3.9,7.3,6,2026
CAS-119647,2026-06-12,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_002,False,pendiente,226,2.4,,6,2026
CAS-119648,2026-06-12,Cancelación,alta,DL,Delta Air Lines,USR_009,True,resuelto,0,4.5,0.6,6,2026
CAS-119649,2026-06-12,Cambio de Itinerario,media,LA,Latam Airlines,USR_011,True,resuelto,0,4.0,7.4,6,2026
CAS-119650,2026-06-12,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_010,False,pendiente,214,2.9,,6,2026
CAS-119651,2026-06-12,Retraso de Vuelo,alta,CM,Copa Airlines,USR_002,True,resuelto,63,4.8,3.0,6,2026
CAS-119652,2026-06-12,Retraso de Vuelo,alta,AV,Avianca,USR_006,True,resuelto,237,3.5,3.8,6,2026
CAS-119653,2026-06-12,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_007,True,resuelto,197,4.4,1.6,6,2026
CAS-119654,2026-06-12,Equipaje,media,AA,American Airlines,USR_005,True,resuelto,0,3.8,2.9,6,2026
CAS-119655,2026-06-12,Equipaje,media,AC,Air Canada,USR_010,True,resuelto,0,4.7,1.5,6,2026
CAS-119656,2026-06-12,Check-in,baja,UA,United Airlines,USR_005,True,resuelto,0,4.6,2.4,6,2026
CAS-119657,2026-06-12,Retraso de Vuelo,alta,IB,Iberia,USR_008,True,resuelto,67,3.8,5.9,6,2026
